Tier,Term,Fico,Loan.Amount,Channel,Member,Fixed.Rate
8,2,760-779,20000-29999,Affiliate,Member,0.04083
8,2,760-779,20000-29999,Affiliate,NonMember,0.04183
8,2,760-779,20000-29999,NonAffiliate,Member,0.04233
8,2,760-779,20000-29999,NonAffiliate,NonMember,0.04333
8,2,760-779,30000-39999,Affiliate,Member,0.04077
8,2,760-779,30000-39999,Affiliate,NonMember,0.04177
8,2,760-779,30000-39999,NonAffiliate,Member,0.04227
8,2,760-779,30000-39999,NonAffiliate,NonMember,0.04327
8,2,760-779,40000-49999,Affiliate,Member,0.04071
8,2,760-779,40000-49999,Affiliate,NonMember,0.04171
8,2,760-779,40000-49999,NonAffiliate,Member,0.04221
8,2,760-779,40000-49999,NonAffiliate,NonMember,0.04321
8,2,760-779,50000-59999,Affiliate,Member,0.04065
8,2,760-779,50000-59999,Affiliate,NonMember,0.04165
8,2,760-779,50000-59999,NonAffiliate,Member,0.04215
8,2,760-779,50000-59999,NonAffiliate,NonMember,0.04315
8,2,760-779,60000-69999,Affiliate,Member,0.04059
8,2,760-779,60000-69999,Affiliate,NonMember,0.04159
8,2,760-779,60000-69999,NonAffiliate,Member,0.04209
8,2,760-779,60000-69999,NonAffiliate,NonMember,0.04309
8,2,760-779,70000-79999,Affiliate,Member,0.04053
8,2,760-779,70000-79999,Affiliate,NonMember,0.04153
8,2,760-779,70000-79999,NonAffiliate,Member,0.04203
8,2,760-779,70000-79999,NonAffiliate,NonMember,0.04303
8,2,760-779,80000-89999,Affiliate,Member,0.04047
8,2,760-779,80000-89999,Affiliate,NonMember,0.04147
8,2,760-779,80000-89999,NonAffiliate,Member,0.04197
8,2,760-779,80000-89999,NonAffiliate,NonMember,0.04297
8,2,760-779,90000-100000,Affiliate,Member,0.04041
8,2,760-779,90000-100000,Affiliate,NonMember,0.04141
8,2,760-779,90000-100000,NonAffiliate,Member,0.04191
8,2,760-779,90000-100000,NonAffiliate,NonMember,0.04291
8,2,780-799,0-9999,Affiliate,Member,0.03919
8,2,780-799,0-9999,Affiliate,NonMember,0.04019
8,2,780-799,0-9999,NonAffiliate,Member,0.04069
8,2,780-799,0-9999,NonAffiliate,NonMember,0.04169
8,2,780-799,10000-19999,Affiliate,Member,0.03913
8,2,780-799,10000-19999,Affiliate,NonMember,0.04013
8,2,780-799,10000-19999,NonAffiliate,Member,0.04063
8,2,780-799,10000-19999,NonAffiliate,NonMember,0.04163
8,2,780-799,20000-29999,Affiliate,Member,0.03907
8,2,780-799,20000-29999,Affiliate,NonMember,0.04007
8,2,780-799,20000-29999,NonAffiliate,Member,0.04057
8,2,780-799,20000-29999,NonAffiliate,NonMember,0.04157
8,2,780-799,30000-39999,Affiliate,Member,0.03901
8,2,780-799,30000-39999,Affiliate,NonMember,0.04001
8,2,780-799,30000-39999,NonAffiliate,Member,0.04051
8,2,780-799,30000-39999,NonAffiliate,NonMember,0.04151
8,2,780-799,40000-49999,Affiliate,Member,0.03895
8,2,780-799,40000-49999,Affiliate,NonMember,0.03995
8,2,780-799,40000-49999,NonAffiliate,Member,0.04045
8,2,780-799,40000-49999,NonAffiliate,NonMember,0.04145
8,2,780-799,50000-59999,Affiliate,Member,0.03889
8,2,780-799,50000-59999,Affiliate,NonMember,0.03989
8,2,780-799,50000-59999,NonAffiliate,Member,0.04039
8,2,780-799,50000-59999,NonAffiliate,NonMember,0.04139
8,2,780-799,60000-69999,Affiliate,Member,0.03883
8,2,780-799,60000-69999,Affiliate,NonMember,0.03983
8,2,780-799,60000-69999,NonAffiliate,Member,0.04033
8,2,780-799,60000-69999,NonAffiliate,NonMember,0.04133
8,2,780-799,70000-79999,Affiliate,Member,0.03877
8,2,780-799,70000-79999,Affiliate,NonMember,0.03977
8,2,780-799,70000-79999,NonAffiliate,Member,0.04027
8,2,780-799,70000-79999,NonAffiliate,NonMember,0.04127
8,2,780-799,80000-89999,Affiliate,Member,0.03871
8,2,780-799,80000-89999,Affiliate,NonMember,0.03971
8,2,780-799,80000-89999,NonAffiliate,Member,0.04021
8,2,780-799,80000-89999,NonAffiliate,NonMember,0.04121
8,2,780-799,90000-100000,Affiliate,Member,0.03865
8,2,780-799,90000-100000,Affiliate,NonMember,0.03965
8,2,780-799,90000-100000,NonAffiliate,Member,0.04015
8,2,780-799,90000-100000,NonAffiliate,NonMember,0.04115
8,2,800-819,0-9999,Affiliate,Member,0.03743
8,2,800-819,0-9999,Affiliate,NonMember,0.03843
8,2,800-819,0-9999,NonAffiliate,Member,0.03893
8,2,800-819,0-9999,NonAffiliate,NonMember,0.03993
8,2,800-819,10000-19999,Affiliate,Member,0.03737
8,2,800-819,10000-19999,Affiliate,NonMember,0.03837
8,2,800-819,10000-19999,NonAffiliate,Member,0.03887
8,2,800-819,10000-19999,NonAffiliate,NonMember,0.03987
8,2,800-819,20000-29999,Affiliate,Member,0.03731
8,2,800-819,20000-29999,Affiliate,NonMember,0.03831
8,2,800-819,20000-29999,NonAffiliate,Member,0.03881
8,2,800-819,20000-29999,NonAffiliate,NonMember,0.03981
8,2,800-819,30000-39999,Affiliate,Member,0.03725
8,2,800-819,30000-39999,Affiliate,NonMember,0.03825
8,2,800-819,30000-39999,NonAffiliate,Member,0.03875
8,2,800-819,30000-39999,NonAffiliate,NonMember,0.03975
8,2,800-819,40000-49999,Affiliate,Member,0.03719
8,2,800-819,40000-49999,Affiliate,NonMember,0.03819
8,2,800-819,40000-49999,NonAffiliate,Member,0.03869
8,2,800-819,40000-49999,NonAffiliate,NonMember,0.03969
8,2,800-819,50000-59999,Affiliate,Member,0.03713
8,2,800-819,50000-59999,Affiliate,NonMember,0.03813
8,2,800-819,50000-59999,NonAffiliate,Member,0.03863
8,2,800-819,50000-59999,NonAffiliate,NonMember,0.03963
8,2,800-819,60000-69999,Affiliate,Member,0.03707
8,2,800-819,60000-69999,Affiliate,NonMember,0.03807
8,2,800-819,60000-69999,NonAffiliate,Member,0.03857
8,2,800-819,60000-69999,NonAffiliate,NonMember,0.03957
8,2,800-819,70000-79999,Affiliate,Member,0.03701
8,2,800-819,70000-79999,Affiliate,NonMember,0.03801
8,2,800-819,70000-79999,NonAffiliate,Member,0.03851
8,2,800-819,70000-79999,NonAffiliate,NonMember,0.03951
8,2,800-819,80000-89999,Affiliate,Member,0.03695
8,2,800-819,80000-89999,Affiliate,NonMember,0.03795
8,2,800-819,80000-89999,NonAffiliate,Member,0.03845
8,2,800-819,80000-89999,NonAffiliate,NonMember,0.03945
8,2,800-819,90000-100000,Affiliate,Member,0.03689
8,2,800-819,90000-100000,Affiliate,NonMember,0.03789
8,2,800-819,90000-100000,NonAffiliate,Member,0.03839
8,2,800-819,90000-100000,NonAffiliate,NonMember,0.03939
8,2,820-839,0-9999,Affiliate,Member,0.03567
8,2,820-839,0-9999,Affiliate,NonMember,0.03667
8,2,820-839,0-9999,NonAffiliate,Member,0.03717
8,2,820-839,0-9999,NonAffiliate,NonMember,0.03817
8,2,820-839,10000-19999,Affiliate,Member,0.03561
8,2,820-839,10000-19999,Affiliate,NonMember,0.03661
8,2,820-839,10000-19999,NonAffiliate,Member,0.03711
8,2,820-839,10000-19999,NonAffiliate,NonMember,0.03811
8,2,820-839,20000-29999,Affiliate,Member,0.03555
8,2,820-839,20000-29999,Affiliate,NonMember,0.03655
8,2,820-839,20000-29999,NonAffiliate,Member,0.03705
8,2,820-839,20000-29999,NonAffiliate,NonMember,0.03805
8,2,820-839,30000-39999,Affiliate,Member,0.03549
8,2,820-839,30000-39999,Affiliate,NonMember,0.03649
8,2,820-839,30000-39999,NonAffiliate,Member,0.03699
8,2,820-839,30000-39999,NonAffiliate,NonMember,0.03799
8,2,820-839,40000-49999,Affiliate,Member,0.03543
8,2,820-839,40000-49999,Affiliate,NonMember,0.03643
8,2,820-839,40000-49999,NonAffiliate,Member,0.03693
8,2,820-839,40000-49999,NonAffiliate,NonMember,0.03793
8,2,820-839,50000-59999,Affiliate,Member,0.03537
8,2,820-839,50000-59999,Affiliate,NonMember,0.03637
8,2,820-839,50000-59999,NonAffiliate,Member,0.03687
8,2,820-839,50000-59999,NonAffiliate,NonMember,0.03787
8,2,820-839,60000-69999,Affiliate,Member,0.03531
8,2,820-839,60000-69999,Affiliate,NonMember,0.03631
8,2,820-839,60000-69999,NonAffiliate,Member,0.03681
8,2,820-839,60000-69999,NonAffiliate,NonMember,0.03781
8,2,820-839,70000-79999,Affiliate,Member,0.03525
8,2,820-839,70000-79999,Affiliate,NonMember,0.03625
8,2,820-839,70000-79999,NonAffiliate,Member,0.03675
8,2,820-839,70000-79999,NonAffiliate,NonMember,0.03775
8,2,820-839,80000-89999,Affiliate,Member,0.03519
8,2,820-839,80000-89999,Affiliate,NonMember,0.03619
8,2,820-839,80000-89999,NonAffiliate,Member,0.03669
8,2,820-839,80000-89999,NonAffiliate,NonMember,0.03769
8,2,820-839,90000-100000,Affiliate,Member,0.03513
8,2,820-839,90000-100000,Affiliate,NonMember,0.03613
8,2,820-839,90000-100000,NonAffiliate,Member,0.03663
8,2,820-839,90000-100000,NonAffiliate,NonMember,0.03763
8,2,840-850,0-9999,Affiliate,Member,0.03431
8,2,840-850,0-9999,Affiliate,NonMember,0.03531
8,2,840-850,0-9999,NonAffiliate,Member,0.03581
8,2,840-850,0-9999,NonAffiliate,NonMember,0.03681
8,2,840-850,10000-19999,Affiliate,Member,0.03425
8,2,840-850,10000-19999,Affiliate,NonMember,0.03525
8,2,840-850,10000-19999,NonAffiliate,Member,0.03575
8,2,840-850,10000-19999,NonAffiliate,NonMember,0.03675
8,2,840-850,20000-29999,Affiliate,Member,0.03419
8,2,840-850,20000-29999,Affiliate,NonMember,0.03519
8,2,840-850,20000-29999,NonAffiliate,Member,0.03569
8,2,840-850,20000-29999,NonAffiliate,NonMember,0.03669
8,2,840-850,30000-39999,Affiliate,Member,0.03413
8,2,840-850,30000-39999,Affiliate,NonMember,0.03513
8,2,840-850,30000-39999,NonAffiliate,Member,0.03563
8,2,840-850,30000-39999,NonAffiliate,NonMember,0.03663
8,2,840-850,40000-49999,Affiliate,Member,0.03407
8,2,840-850,40000-49999,Affiliate,NonMember,0.03507
8,2,840-850,40000-49999,NonAffiliate,Member,0.03557
8,2,840-850,40000-49999,NonAffiliate,NonMember,0.03657
8,2,840-850,50000-59999,Affiliate,Member,0.03401
8,2,840-850,50000-59999,Affiliate,NonMember,0.03501
8,2,840-850,50000-59999,NonAffiliate,Member,0.03551
8,2,840-850,50000-59999,NonAffiliate,NonMember,0.03651
8,2,840-850,60000-69999,Affiliate,Member,0.03395
8,2,840-850,60000-69999,Affiliate,NonMember,0.03495
8,2,840-850,60000-69999,NonAffiliate,Member,0.03545
8,2,840-850,60000-69999,NonAffiliate,NonMember,0.03645
8,2,840-850,70000-79999,Affiliate,Member,0.03389
8,2,840-850,70000-79999,Affiliate,NonMember,0.03489
8,2,840-850,70000-79999,NonAffiliate,Member,0.03539
8,2,840-850,70000-79999,NonAffiliate,NonMember,0.03639
8,2,840-850,80000-89999,Affiliate,Member,0.03383
8,2,840-850,80000-89999,Affiliate,NonMember,0.03483
8,2,840-850,80000-89999,NonAffiliate,Member,0.03533
8,2,840-850,80000-89999,NonAffiliate,NonMember,0.03633
8,2,840-850,90000-100000,Affiliate,Member,0.03377
8,2,840-850,90000-100000,Affiliate,NonMember,0.03477
8,2,840-850,90000-100000,NonAffiliate,Member,0.03527
8,2,840-850,90000-100000,NonAffiliate,NonMember,0.03627
8,3,600-619,0-9999,Affiliate,Member,0.05623
8,3,600-619,0-9999,Affiliate,NonMember,0.05723
8,3,600-619,0-9999,NonAffiliate,Member,0.05773
8,3,600-619,0-9999,NonAffiliate,NonMember,0.05873
8,3,600-619,10000-19999,Affiliate,Member,0.05617
8,3,600-619,10000-19999,Affiliate,NonMember,0.05717
8,3,600-619,10000-19999,NonAffiliate,Member,0.05767
8,3,600-619,10000-19999,NonAffiliate,NonMember,0.05867
8,3,600-619,20000-29999,Affiliate,Member,0.05611
8,3,600-619,20000-29999,Affiliate,NonMember,0.05711
8,3,600-619,20000-29999,NonAffiliate,Member,0.05761
8,3,600-619,20000-29999,NonAffiliate,NonMember,0.05861
8,3,600-619,30000-39999,Affiliate,Member,0.05605
8,3,600-619,30000-39999,Affiliate,NonMember,0.05705
8,3,600-619,30000-39999,NonAffiliate,Member,0.05755
8,3,600-619,30000-39999,NonAffiliate,NonMember,0.05855
8,3,600-619,40000-49999,Affiliate,Member,0.05599
8,3,600-619,40000-49999,Affiliate,NonMember,0.05699
8,3,600-619,40000-49999,NonAffiliate,Member,0.05749
8,3,600-619,40000-49999,NonAffiliate,NonMember,0.05849
8,3,600-619,50000-59999,Affiliate,Member,0.05593
8,3,600-619,50000-59999,Affiliate,NonMember,0.05693
8,3,600-619,50000-59999,NonAffiliate,Member,0.05743
8,3,600-619,50000-59999,NonAffiliate,NonMember,0.05843
8,3,600-619,60000-69999,Affiliate,Member,0.05587
8,3,600-619,60000-69999,Affiliate,NonMember,0.05687
8,3,600-619,60000-69999,NonAffiliate,Member,0.05737
8,3,600-619,60000-69999,NonAffiliate,NonMember,0.05837
8,3,600-619,70000-79999,Affiliate,Member,0.05581
8,3,600-619,70000-79999,Affiliate,NonMember,0.05681
8,3,600-619,70000-79999,NonAffiliate,Member,0.05731
8,3,600-619,70000-79999,NonAffiliate,NonMember,0.05831
8,3,600-619,80000-89999,Affiliate,Member,0.05575
8,3,600-619,80000-89999,Affiliate,NonMember,0.05675
8,3,600-619,80000-89999,NonAffiliate,Member,0.05725
8,3,600-619,80000-89999,NonAffiliate,NonMember,0.05825
8,3,600-619,90000-100000,Affiliate,Member,0.05569
8,3,600-619,90000-100000,Affiliate,NonMember,0.05669
8,3,600-619,90000-100000,NonAffiliate,Member,0.05719
8,3,600-619,90000-100000,NonAffiliate,NonMember,0.05819
8,3,620-639,0-9999,Affiliate,Member,0.05447
8,3,620-639,0-9999,Affiliate,NonMember,0.05547
8,3,620-639,0-9999,NonAffiliate,Member,0.05597
8,3,620-639,0-9999,NonAffiliate,NonMember,0.05697
8,3,620-639,10000-19999,Affiliate,Member,0.05441
8,3,620-639,10000-19999,Affiliate,NonMember,0.05541
8,3,620-639,10000-19999,NonAffiliate,Member,0.05591
8,3,620-639,10000-19999,NonAffiliate,NonMember,0.05691
8,3,620-639,20000-29999,Affiliate,Member,0.05435
8,3,620-639,20000-29999,Affiliate,NonMember,0.05535
8,3,620-639,20000-29999,NonAffiliate,Member,0.05585
8,3,620-639,20000-29999,NonAffiliate,NonMember,0.05685
8,3,620-639,30000-39999,Affiliate,Member,0.05429
8,3,620-639,30000-39999,Affiliate,NonMember,0.05529
8,3,620-639,30000-39999,NonAffiliate,Member,0.05579
8,3,620-639,30000-39999,NonAffiliate,NonMember,0.05679
8,3,620-639,40000-49999,Affiliate,Member,0.05423
8,3,620-639,40000-49999,Affiliate,NonMember,0.05523
8,3,620-639,40000-49999,NonAffiliate,Member,0.05573
8,3,620-639,40000-49999,NonAffiliate,NonMember,0.05673
8,3,620-639,50000-59999,Affiliate,Member,0.05417
8,3,620-639,50000-59999,Affiliate,NonMember,0.05517
8,3,620-639,50000-59999,NonAffiliate,Member,0.05567
8,3,620-639,50000-59999,NonAffiliate,NonMember,0.05667
8,3,620-639,60000-69999,Affiliate,Member,0.05411
8,3,620-639,60000-69999,Affiliate,NonMember,0.05511
8,3,620-639,60000-69999,NonAffiliate,Member,0.05561
8,3,620-639,60000-69999,NonAffiliate,NonMember,0.05661
8,3,620-639,70000-79999,Affiliate,Member,0.05405
8,3,620-639,70000-79999,Affiliate,NonMember,0.05505
8,3,620-639,70000-79999,NonAffiliate,Member,0.05555
8,3,620-639,70000-79999,NonAffiliate,NonMember,0.05655
8,3,620-639,80000-89999,Affiliate,Member,0.05399
8,3,620-639,80000-89999,Affiliate,NonMember,0.05499
8,3,620-639,80000-89999,NonAffiliate,Member,0.05549
8,3,620-639,80000-89999,NonAffiliate,NonMember,0.05649
8,3,620-639,90000-100000,Affiliate,Member,0.05393
8,3,620-639,90000-100000,Affiliate,NonMember,0.05493
8,3,620-639,90000-100000,NonAffiliate,Member,0.05543
8,3,620-639,90000-100000,NonAffiliate,NonMember,0.05643
8,3,640-659,0-9999,Affiliate,Member,0.05271
8,3,640-659,0-9999,Affiliate,NonMember,0.05371
8,3,640-659,0-9999,NonAffiliate,Member,0.05421
8,3,640-659,0-9999,NonAffiliate,NonMember,0.05521
8,3,640-659,10000-19999,Affiliate,Member,0.05265
8,3,640-659,10000-19999,Affiliate,NonMember,0.05365
8,3,640-659,10000-19999,NonAffiliate,Member,0.05415
8,3,640-659,10000-19999,NonAffiliate,NonMember,0.05515
8,3,640-659,20000-29999,Affiliate,Member,0.05259
8,3,640-659,20000-29999,Affiliate,NonMember,0.05359
8,3,640-659,20000-29999,NonAffiliate,Member,0.05409
8,3,640-659,20000-29999,NonAffiliate,NonMember,0.05509
8,3,640-659,30000-39999,Affiliate,Member,0.05253
8,3,640-659,30000-39999,Affiliate,NonMember,0.05353
8,3,640-659,30000-39999,NonAffiliate,Member,0.05403
8,3,640-659,30000-39999,NonAffiliate,NonMember,0.05503
8,3,640-659,40000-49999,Affiliate,Member,0.05247
8,3,640-659,40000-49999,Affiliate,NonMember,0.05347
8,3,640-659,40000-49999,NonAffiliate,Member,0.05397
8,3,640-659,40000-49999,NonAffiliate,NonMember,0.05497
8,3,640-659,50000-59999,Affiliate,Member,0.05241
8,3,640-659,50000-59999,Affiliate,NonMember,0.05341
8,3,640-659,50000-59999,NonAffiliate,Member,0.05391
8,3,640-659,50000-59999,NonAffiliate,NonMember,0.05491
8,3,640-659,60000-69999,Affiliate,Member,0.05235
8,3,640-659,60000-69999,Affiliate,NonMember,0.05335
8,3,640-659,60000-69999,NonAffiliate,Member,0.05385
8,3,640-659,60000-69999,NonAffiliate,NonMember,0.05485
8,3,640-659,70000-79999,Affiliate,Member,0.05229
8,3,640-659,70000-79999,Affiliate,NonMember,0.05329
8,3,640-659,70000-79999,NonAffiliate,Member,0.05379
8,3,640-659,70000-79999,NonAffiliate,NonMember,0.05479
8,3,640-659,80000-89999,Affiliate,Member,0.05223
8,3,640-659,80000-89999,Affiliate,NonMember,0.05323
8,3,640-659,80000-89999,NonAffiliate,Member,0.05373
8,3,640-659,80000-89999,NonAffiliate,NonMember,0.05473
8,3,640-659,90000-100000,Affiliate,Member,0.05217
8,3,640-659,90000-100000,Affiliate,NonMember,0.05317
8,3,640-659,90000-100000,NonAffiliate,Member,0.05367
8,3,640-659,90000-100000,NonAffiliate,NonMember,0.05467
8,3,660-679,0-9999,Affiliate,Member,0.05095
8,3,660-679,0-9999,Affiliate,NonMember,0.05195
8,3,660-679,0-9999,NonAffiliate,Member,0.05245
8,3,660-679,0-9999,NonAffiliate,NonMember,0.05345
8,3,660-679,10000-19999,Affiliate,Member,0.05089
8,3,660-679,10000-19999,Affiliate,NonMember,0.05189
8,3,660-679,10000-19999,NonAffiliate,Member,0.05239
8,3,660-679,10000-19999,NonAffiliate,NonMember,0.05339
8,3,660-679,20000-29999,Affiliate,Member,0.05083
8,3,660-679,20000-29999,Affiliate,NonMember,0.05183
8,3,660-679,20000-29999,NonAffiliate,Member,0.05233
8,3,660-679,20000-29999,NonAffiliate,NonMember,0.05333
8,3,660-679,30000-39999,Affiliate,Member,0.05077
8,3,660-679,30000-39999,Affiliate,NonMember,0.05177
8,3,660-679,30000-39999,NonAffiliate,Member,0.05227
8,3,660-679,30000-39999,NonAffiliate,NonMember,0.05327
8,3,660-679,40000-49999,Affiliate,Member,0.05071
8,3,660-679,40000-49999,Affiliate,NonMember,0.05171
8,3,660-679,40000-49999,NonAffiliate,Member,0.05221
8,3,660-679,40000-49999,NonAffiliate,NonMember,0.05321
8,3,660-679,50000-59999,Affiliate,Member,0.05065
8,3,660-679,50000-59999,Affiliate,NonMember,0.05165
8,3,660-679,50000-59999,NonAffiliate,Member,0.05215
8,3,660-679,50000-59999,NonAffiliate,NonMember,0.05315
8,3,660-679,60000-69999,Affiliate,Member,0.05059
8,3,660-679,60000-69999,Affiliate,NonMember,0.05159
8,3,660-679,60000-69999,NonAffiliate,Member,0.05209
8,3,660-679,60000-69999,NonAffiliate,NonMember,0.05309
8,3,660-679,70000-79999,Affiliate,Member,0.05053
8,3,660-679,70000-79999,Affiliate,NonMember,0.05153
8,3,660-679,70000-79999,NonAffiliate,Member,0.05203
8,3,660-679,70000-79999,NonAffiliate,NonMember,0.05303
8,3,660-679,80000-89999,Affiliate,Member,0.05047
8,3,660-679,80000-89999,Affiliate,NonMember,0.05147
8,3,660-679,80000-89999,NonAffiliate,Member,0.05197
8,3,660-679,80000-89999,NonAffiliate,NonMember,0.05297
8,3,660-679,90000-100000,Affiliate,Member,0.05041
8,3,660-679,90000-100000,Affiliate,NonMember,0.05141
8,3,660-679,90000-100000,NonAffiliate,Member,0.05191
8,3,660-679,90000-100000,NonAffiliate,NonMember,0.05291
8,3,680-699,0-9999,Affiliate,Member,0.04919
8,3,680-699,0-9999,Affiliate,NonMember,0.05019
8,3,680-699,0-9999,NonAffiliate,Member,0.05069
8,3,680-699,0-9999,NonAffiliate,NonMember,0.05169
8,3,680-699,10000-19999,Affiliate,Member,0.04913
8,3,680-699,10000-19999,Affiliate,NonMember,0.05013
8,3,680-699,10000-19999,NonAffiliate,Member,0.05063
8,3,680-699,10000-19999,NonAffiliate,NonMember,0.05163
8,3,680-699,20000-29999,Affiliate,Member,0.04907
8,3,680-699,20000-29999,Affiliate,NonMember,0.05007
8,3,680-699,20000-29999,NonAffiliate,Member,0.05057
8,3,680-699,20000-29999,NonAffiliate,NonMember,0.05157
8,3,680-699,30000-39999,Affiliate,Member,0.04901
8,3,680-699,30000-39999,Affiliate,NonMember,0.05001
8,3,680-699,30000-39999,NonAffiliate,Member,0.05051
8,3,680-699,30000-39999,NonAffiliate,NonMember,0.05151
8,3,680-699,40000-49999,Affiliate,Member,0.04895
8,3,680-699,40000-49999,Affiliate,NonMember,0.04995
8,3,680-699,40000-49999,NonAffiliate,Member,0.05045
8,3,680-699,40000-49999,NonAffiliate,NonMember,0.05145
8,3,680-699,50000-59999,Affiliate,Member,0.04889
8,3,680-699,50000-59999,Affiliate,NonMember,0.04989
8,3,680-699,50000-59999,NonAffiliate,Member,0.05039
8,3,680-699,50000-59999,NonAffiliate,NonMember,0.05139
8,3,680-699,60000-69999,Affiliate,Member,0.04883
8,3,680-699,60000-69999,Affiliate,NonMember,0.04983
8,3,680-699,60000-69999,NonAffiliate,Member,0.05033
8,3,680-699,60000-69999,NonAffiliate,NonMember,0.05133
8,3,680-699,70000-79999,Affiliate,Member,0.04877
8,3,680-699,70000-79999,Affiliate,NonMember,0.04977
8,3,680-699,70000-79999,NonAffiliate,Member,0.05027
8,3,680-699,70000-79999,NonAffiliate,NonMember,0.05127
8,3,680-699,80000-89999,Affiliate,Member,0.04871
8,3,680-699,80000-89999,Affiliate,NonMember,0.04971
8,3,680-699,80000-89999,NonAffiliate,Member,0.05021
8,3,680-699,80000-89999,NonAffiliate,NonMember,0.05121
8,3,680-699,90000-100000,Affiliate,Member,0.04865
