Tier,Income,Term,Loan Purpose,FICO,Member,Affiliate Channel,Grid Assigned,Loan Amount,Rate Selected,WAC,Approved,Declined,Conversion Rate,Converted,Doc Upload,DS to Signed (days)
4,55610,7,DebtConsolidation,724,NonMember,Affiliate,AG,42359,0.04723,0.04723,1,0,0.400,0,1,
10,34287,4,MajorPurchase,622,Member,NonAffiliate,AI,17404,0.05991,0.05991,1,0,0.550,1,1,10
2,79997,6,HomeImprovement,808,Member,NonAffiliate,AE,46719,0.03529,0.03529,1,0,0.550,0,1,
8,30401,4,MajorPurchase,614,Member,NonAffiliate,AD,10820,0.05857,0.05857,0,1,0.000,0,0,
4,71101,3,Auto,718,Member,NonAffiliate,AH,25835,0.04521,0.04521,0,1,0.000,0,0,
8,42108,5,MajorPurchase,638,Member,NonAffiliate,AF,23121,0.05775,0.05775,0,1,0.000,0,0,
8,38935,5,Medical,642,Member,NonAffiliate,AA,13513,0.05465,0.05465,0,1,0.000,0,0,
6,61876,5,HomeImprovement,698,NonMember,NonAffiliate,AG,35491,0.05191,0.05191,0,1,0.000,0,0,
8,35669,6,MajorPurchase,606,Member,NonAffiliate,AH,10795,0.06167,0.06167,0,1,0.000,0,0,
4,63757,5,HomeImprovement,694,NonMember,NonAffiliate,AF,35199,0.04941,0.04941,0,1,0.000,0,0,
2,77911,6,MajorPurchase,765,Member,NonAffiliate,AH,28965,0.04153,0.04153,1,0,0.550,0,0,
3,76620,7,MajorPurchase,749,Member,NonAffiliate,AE,41451,0.04277,0.04277,1,0,0.550,1,1,8
8,36892,6,Auto,641,NonMember,NonAffiliate,AI,23603,0.05949,0.05949,0,1,0.000,0,0,
2,78541,6,Medical,765,NonMember,Affiliate,AA,28617,0.03873,0.03873,1,0,0.400,0,1,
4,66685,4,Medical,774,Member,Affiliate,AB,46167,0.03771,0.03771,1,0,0.500,0,0,
6,60377,2,Medical,691,NonMember,NonAffiliate,AG,31839,0.04831,0.04831,1,0,0.450,0,1,
3,68470,5,DebtConsolidation,752,NonMember,NonAffiliate,AI,45121,0.04437,0.04437,0,1,0.000,0,0,
10,50346,4,MajorPurchase,619,NonMember,NonAffiliate,AA,21123,0.05991,0.05991,0,1,0.000,0,0,
4,70255,5,MajorPurchase,789,Member,NonAffiliate,AB,38756,0.03871,0.03871,1,0,0.550,1,1,9
8,49462,4,MajorPurchase,617,NonMember,NonAffiliate,AH,17538,0.06027,0.06027,1,0,0.450,1,1,2
2,85710,6,Medical,802,Member,Affiliate,AA,45943,0.03409,0.03409,1,0,0.500,0,1,
2,92317,2,Medical,847,Member,NonAffiliate,AD,48021,0.03200,0.03200,1,0,0.550,0,0,
8,50982,5,Auto,624,NonMember,NonAffiliate,AH,13564,0.05971,0.05971,0,1,0.000,0,0,
4,57686,2,DebtConsolidation,729,Member,NonAffiliate,AD,40527,0.04143,0.04143,1,0,0.550,1,1,8
3,79199,7,DebtConsolidation,776,Member,NonAffiliate,AD,49015,0.04291,0.04291,1,0,0.550,1,1,7
4,56589,7,Medical,692,NonMember,Affiliate,AE,25062,0.04867,0.04867,1,0,0.400,1,1,9
6,55308,4,HomeImprovement,693,NonMember,NonAffiliate,AB,30341,0.04931,0.04931,1,0,0.450,0,1,
3,65099,6,MajorPurchase,733,NonMember,NonAffiliate,AI,45318,0.04733,0.04733,1,0,0.450,0,1,
9,35960,2,Auto,630,Member,NonAffiliate,AB,22816,0.05425,0.05425,1,0,0.550,0,0,
2,71359,5,HomeImprovement,791,Member,NonAffiliate,AG,46367,0.03805,0.03805,0,1,0.000,0,0,
6,50824,6,HomeImprovement,677,Member,NonAffiliate,AG,31577,0.05387,0.05387,0,1,0.000,0,0,
9,45817,4,DebtConsolidation,632,NonMember,NonAffiliate,AA,24850,0.05715,0.05715,1,0,0.450,1,1,3
4,85845,2,Auto,795,Member,Affiliate,AI,47950,0.03575,0.03575,1,0,0.500,0,0,
1,78933,6,MajorPurchase,822,Member,NonAffiliate,AA,35943,0.03289,0.03289,1,0,0.550,1,1,1
2,97751,4,Medical,831,Member,NonAffiliate,AC,44739,0.03253,0.03253,1,0,0.550,0,1,
4,89718,6,HomeImprovement,797,Member,NonAffiliate,AF,35473,0.04081,0.04081,1,0,0.550,0,1,
7,58157,5,DebtConsolidation,659,Member,NonAffiliate,AI,15254,0.05635,0.05635,0,1,0.000,0,0,
6,52024,6,Medical,672,Member,NonAffiliate,AB,23758,0.05253,0.05253,0,1,0.000,0,0,
4,49787,3,Medical,692,NonMember,Affiliate,AE,24711,0.04387,0.04387,1,0,0.400,0,1,
9,48322,2,DebtConsolidation,628,NonMember,NonAffiliate,AA,32872,0.05469,0.05469,1,0,0.450,0,1,
6,43724,3,Auto,674,Member,Affiliate,AG,26425,0.04883,0.04883,0,1,0.000,0,0,
5,55703,2,MajorPurchase,712,NonMember,Affiliate,AF,36112,0.04355,0.04355,1,0,0.400,0,0,
6,56933,6,Medical,681,Member,Affiliate,AG,39002,0.05061,0.05061,1,0,0.500,1,0,4
1,86538,6,HomeImprovement,817,Member,NonAffiliate,AF,35723,0.03605,0.03605,1,0,0.550,1,1,2
9,48033,2,Medical,613,Member,NonAffiliate,AI,12357,0.05827,0.05827,1,0,0.550,0,1,
1,81168,5,DebtConsolidation,804,Member,NonAffiliate,AG,48025,0.03529,0.03529,0,1,0.000,0,0,
8,55877,4,HomeImprovement,667,Member,NonAffiliate,AF,26226,0.05303,0.05303,1,0,0.550,0,1,
2,85544,7,MajorPurchase,801,NonMember,NonAffiliate,AD,46967,0.03939,0.03939,1,0,0.450,1,1,1
3,82036,3,Auto,793,NonMember,NonAffiliate,AB,52390,0.03619,0.03619,1,0,0.450,0,0,
2,81971,4,DebtConsolidation,829,NonMember,NonAffiliate,AH,33706,0.03479,0.03479,1,0,0.450,0,1,
5,60970,2,DebtConsolidation,703,Member,NonAffiliate,AG,32280,0.04455,0.04455,0,1,0.000,0,0,
10,39166,2,Auto,627,Member,NonAffiliate,AD,28505,0.05635,0.05635,1,0,0.550,1,1,6
5,69356,4,HomeImprovement,738,Member,Affiliate,AA,31187,0.04179,0.04179,0,1,0.000,0,0,
1,96998,7,MajorPurchase,838,Member,NonAffiliate,AI,41697,0.03673,0.03673,1,0,0.550,1,0,10
1,87050,5,Auto,845,Member,NonAffiliate,AI,46020,0.03297,0.03297,1,0,0.550,1,1,4
7,52088,6,HomeImprovement,661,Member,NonAffiliate,AF,26544,0.05443,0.05443,1,0,0.550,0,1,
4,72527,4,Medical,794,NonMember,Affiliate,AH,36100,0.03881,0.03881,1,0,0.400,0,1,
2,87653,5,HomeImprovement,785,Member,NonAffiliate,AC,31812,0.03731,0.03731,1,0,0.550,0,1,
1,81067,3,Medical,840,Member,NonAffiliate,AA,48289,0.03200,0.03200,1,0,0.550,0,1,
1,80950,3,MajorPurchase,840,NonMember,NonAffiliate,AH,48199,0.03200,0.03200,1,0,0.450,1,1,2
7,45090,2,HomeImprovement,650,NonMember,Affiliate,AE,23938,0.04919,0.04919,1,0,0.400,1,0,1
10,40912,5,HomeImprovement,627,NonMember,NonAffiliate,AD,15722,0.06101,0.06101,0,1,0.000,0,0,
2,92272,3,Medical,845,Member,NonAffiliate,AF,49063,0.03200,0.03200,1,0,0.550,0,0,
3,67909,7,DebtConsolidation,723,NonMember,NonAffiliate,AA,22825,0.04595,0.04595,1,0,0.450,1,0,1
6,61965,4,Medical,692,Member,NonAffiliate,AE,36158,0.04751,0.04751,1,0,0.550,0,1,
6,60123,3,MajorPurchase,719,Member,NonAffiliate,AF,33036,0.04625,0.04625,1,0,0.550,1,0,5
2,87204,5,HomeImprovement,849,Member,Affiliate,AF,45535,0.03200,0.03200,1,0,0.500,1,1,5
10,36354,4,Medical,637,NonMember,NonAffiliate,AG,33424,0.05999,0.05999,0,1,0.000,0,0,
1,93791,5,HomeImprovement,822,Member,Affiliate,AB,36807,0.03200,0.03200,1,0,0.500,0,1,
2,89523,4,Medical,809,NonMember,Affiliate,AA,43371,0.03269,0.03269,1,0,0.400,0,1,
6,61937,3,Auto,694,Member,NonAffiliate,AA,20240,0.04667,0.04667,0,1,0.000,0,0,
8,47479,4,HomeImprovement,614,Member,Affiliate,AI,7921,0.05823,0.05823,1,0,0.500,1,1,6
5,69728,3,DebtConsolidation,713,Member,NonAffiliate,AD,36324,0.04545,0.04545,1,0,0.550,1,1,2
10,35084,5,DebtConsolidation,627,NonMember,NonAffiliate,AC,27635,0.06045,0.06045,0,1,0.000,0,0,
5,78003,4,Medical,746,NonMember,NonAffiliate,AF,34720,0.04393,0.04393,1,0,0.450,1,1,8
10,37443,7,Auto,627,Member,Affiliate,AD,16605,0.06091,0.06091,0,1,0.000,0,0,
4,68738,6,HomeImprovement,743,Member,Affiliate,AH,33396,0.04373,0.04373,1,0,0.500,1,1,7
8,53889,5,MajorPurchase,644,Member,NonAffiliate,AA,32345,0.05453,0.05453,0,1,0.000,0,0,
10,53330,4,Medical,638,Member,NonAffiliate,AE,17871,0.05691,0.05691,1,0,0.550,0,1,
6,42496,6,DebtConsolidation,665,NonMember,NonAffiliate,AB,32406,0.05347,0.05347,0,1,0.000,0,0,
3,65868,7,MajorPurchase,768,Member,Affiliate,AI,39497,0.04257,0.04257,1,0,0.500,1,1,7
1,83321,4,HomeImprovement,829,NonMember,Affiliate,AC,35683,0.03200,0.03200,1,0,0.400,1,0,3
9,31140,3,Auto,600,NonMember,NonAffiliate,AH,12200,0.06007,0.06007,0,1,0.000,0,0,
1,86880,4,HomeImprovement,832,NonMember,Affiliate,AA,40369,0.03200,0.03200,1,0,0.400,0,1,
8,43820,5,MajorPurchase,636,Member,NonAffiliate,AB,21569,0.05685,0.05685,0,1,0.000,0,0,
10,41466,2,Medical,627,NonMember,NonAffiliate,AG,14508,0.05771,0.05771,1,0,0.450,1,1,5
8,54445,7,Auto,654,NonMember,NonAffiliate,AC,22856,0.05909,0.05909,1,0,0.450,0,0,
2,93035,4,Medical,819,NonMember,NonAffiliate,AB,55140,0.03463,0.03463,1,0,0.450,0,1,
8,54594,5,DebtConsolidation,653,Member,Affiliate,AC,35235,0.05413,0.05413,0,1,0.000,0,0,
6,43736,2,Medical,645,Member,NonAffiliate,AI,11980,0.05175,0.05175,0,1,0.000,0,0,
6,40734,7,DebtConsolidation,650,Member,NonAffiliate,AE,32937,0.05463,0.05463,0,1,0.000,0,0,
4,69790,4,HomeImprovement,773,Member,NonAffiliate,AC,49111,0.03981,0.03981,1,0,0.550,1,1,8
6,59754,6,DebtConsolidation,692,Member,Affiliate,AI,29111,0.05147,0.05147,1,0,0.500,1,0,1
7,53891,2,MajorPurchase,674,Member,NonAffiliate,AC,32671,0.04927,0.04927,1,0,0.550,0,1,
4,69934,6,Medical,730,NonMember,NonAffiliate,AB,41725,0.04613,0.04613,1,0,0.450,1,1,7
4,67321,4,Auto,694,Member,Affiliate,AA,26999,0.04437,0.04437,1,0,0.500,0,1,
1,85504,5,HomeImprovement,841,Member,Affiliate,AD,55154,0.03200,0.03200,1,0,0.500,0,0,
3,74681,2,DebtConsolidation,770,NonMember,Affiliate,AG,30419,0.03677,0.03677,1,0,0.400,0,1,
10,50964,4,Auto,637,NonMember,NonAffiliate,AA,30932,0.05809,0.05809,1,0,0.450,0,1,
10,30494,6,DebtConsolidation,614,Member,NonAffiliate,AF,18643,0.06277,0.06277,0,1,0.000,0,0,
1,94603,5,MajorPurchase,848,Member,NonAffiliate,AB,59252,0.03200,0.03200,1,0,0.550,0,1,
6,57697,7,Auto,669,Member,NonAffiliate,AE,26597,0.05293,0.05293,1,0,0.550,0,1,
6,58713,4,HomeImprovement,709,NonMember,NonAffiliate,AA,26910,0.04711,0.04711,0,1,0.000,0,0,
3,61544,4,MajorPurchase,734,Member,Affiliate,AC,22785,0.04095,0.04095,1,0,0.500,1,1,7
4,83041,6,HomeImprovement,792,NonMember,NonAffiliate,AG,48215,0.04225,0.04225,1,0,0.450,0,1,
2,88453,4,DebtConsolidation,840,Member,NonAffiliate,AE,42397,0.03200,0.03200,1,0,0.550,0,0,
2,80715,2,DebtConsolidation,835,Member,NonAffiliate,AC,51564,0.03200,0.03200,1,0,0.550,1,1,10
10,39708,6,HomeImprovement,633,Member,NonAffiliate,AH,13573,0.06191,0.06191,0,1,0.000,0,0,
6,57019,5,HomeImprovement,687,Member,NonAffiliate,AF,28127,0.05047,0.05047,0,1,0.000,0,0,
4,60660,6,DebtConsolidation,704,Member,NonAffiliate,AA,22336,0.04651,0.04651,0,1,0.000,0,0,
1,95452,3,Auto,850,NonMember,NonAffiliate,AF,39538,0.03200,0.03200,1,0,0.450,1,1,1
6,58791,6,Medical,675,NonMember,NonAffiliate,AE,24965,0.05273,0.05273,1,0,0.450,1,1,1
9,44453,2,Auto,613,Member,NonAffiliate,AC,19033,0.05667,0.05667,1,0,0.550,0,1,
3,85005,2,HomeImprovement,788,Member,Affiliate,AC,41069,0.03315,0.03315,1,0,0.500,1,1,7
2,86192,7,Auto,840,Member,NonAffiliate,AH,43749,0.03597,0.03597,1,0,0.550,1,0,8
6,72422,7,Auto,718,NonMember,Affiliate,AA,33613,0.04915,0.04915,0,1,0.000,0,0,
4,67003,2,DebtConsolidation,773,Member,NonAffiliate,AD,27734,0.03803,0.03803,1,0,0.550,0,1,
2,80891,4,DebtConsolidation,831,NonMember,NonAffiliate,AF,50786,0.03377,0.03377,1,0,0.450,1,1,7
5,69792,7,HomeImprovement,716,Member,NonAffiliate,AD,29505,0.05031,0.05031,1,0,0.550,1,0,5
9,46762,6,MajorPurchase,629,NonMember,NonAffiliate,AA,29901,0.05955,0.05955,1,0,0.450,0,0,
2,94488,4,HomeImprovement,840,NonMember,NonAffiliate,AF,49787,0.03247,0.03247,1,0,0.450,1,1,5
10,42048,5,DebtConsolidation,634,NonMember,NonAffiliate,AC,20925,0.06045,0.06045,1,0,0.450,0,1,
8,47548,5,HomeImprovement,628,Member,NonAffiliate,AE,16351,0.05611,0.05611,0,1,0.000,0,0,
5,61355,4,MajorPurchase,721,NonMember,Affiliate,AA,34061,0.04279,0.04279,0,1,0.000,0,0,
8,52164,2,Auto,669,Member,NonAffiliate,AA,33961,0.04917,0.04917,1,0,0.550,1,0,5
2,89138,2,Auto,827,Member,NonAffiliate,AD,52538,0.03200,0.03200,1,0,0.550,1,0,3
8,36944,5,HomeImprovement,612,NonMember,NonAffiliate,AI,12157,0.06187,0.06187,1,0,0.450,0,1,
6,61049,4,Auto,708,NonMember,NonAffiliate,AC,40983,0.04809,0.04809,1,0,0.450,0,1,
4,61663,3,Auto,697,NonMember,NonAffiliate,AH,18606,0.04803,0.04803,0,1,0.000,0,0,
10,32808,4,MajorPurchase,625,Member,NonAffiliate,AD,16824,0.05881,0.05881,0,1,0.000,0,0,
1,92786,4,Medical,820,NonMember,Affiliate,AB,35341,0.03200,0.03200,1,0,0.400,0,1,
9,47394,4,MajorPurchase,626,NonMember,Affiliate,AC,12461,0.05681,0.05681,0,1,0.000,0,0,
4,64083,3,Auto,711,Member,Affiliate,AF,26144,0.04281,0.04281,1,0,0.500,1,1,4
1,96858,6,MajorPurchase,850,NonMember,NonAffiliate,AA,44138,0.03247,0.03247,1,0,0.450,0,0,
3,64662,4,Auto,745,Member,NonAffiliate,AC,45833,0.04057,0.04057,0,1,0.000,0,0,
6,48920,5,MajorPurchase,648,Member,NonAffiliate,AG,12163,0.05455,0.05455,1,0,0.550,0,0,
2,82379,7,Medical,787,Member,Affiliate,AD,31251,0.03871,0.03871,1,0,0.500,0,0,
2,82261,7,Medical,843,NonMember,NonAffiliate,AB,58918,0.03511,0.03511,1,0,0.450,0,1,
2,86943,2,DebtConsolidation,803,Member,NonAffiliate,AG,50519,0.03263,0.03263,1,0,0.550,0,1,
4,66242,2,DebtConsolidation,735,NonMember,NonAffiliate,AH,29986,0.04325,0.04325,0,1,0.000,0,0,
8,34500,7,Auto,614,NonMember,NonAffiliate,AG,26818,0.06341,0.06341,1,0,0.450,1,1,9
10,32044,4,Auto,618,NonMember,NonAffiliate,AC,23528,0.06101,0.06101,0,1,0.000,0,0,
4,61108,2,DebtConsolidation,734,NonMember,Affiliate,AA,41488,0.03933,0.03933,1,0,0.400,0,1,
8,59697,4,HomeImprovement,663,Member,Affiliate,AI,24769,0.05283,0.05283,0,1,0.000,0,0,
2,94793,7,Medical,833,Member,NonAffiliate,AF,57902,0.03637,0.03637,0,1,0.000,0,0,
5,60077,3,Medical,715,NonMember,NonAffiliate,AF,40088,0.04619,0.04619,0,1,0.000,0,0,
2,88033,3,Auto,802,NonMember,NonAffiliate,AD,36273,0.03465,0.03465,1,0,0.450,1,1,5
4,69425,5,DebtConsolidation,722,NonMember,Affiliate,AE,42195,0.04263,0.04263,1,0,0.400,0,0,
2,80695,6,HomeImprovement,842,Member,NonAffiliate,AF,39101,0.03393,0.03393,1,0,0.550,1,1,10
6,51798,5,Medical,650,NonMember,Affiliate,AH,34627,0.05433,0.05433,1,0,0.400,0,0,
2,92306,6,DebtConsolidation,829,NonMember,NonAffiliate,AI,38821,0.03759,0.03759,1,0,0.450,0,1,
5,74856,5,Medical,737,NonMember,NonAffiliate,AG,45329,0.04733,0.04733,1,0,0.450,0,1,
5,69831,3,MajorPurchase,726,Member,NonAffiliate,AA,31387,0.04209,0.04209,0,1,0.000,0,0,
3,85811,5,Medical,798,Member,NonAffiliate,AI,38111,0.03991,0.03991,1,0,0.550,0,1,
2,98694,2,DebtConsolidation,849,Member,Affiliate,AB,38207,0.03200,0.03200,1,0,0.500,0,1,
3,64632,3,Auto,762,Member,NonAffiliate,AI,45945,0.03921,0.03921,1,0,0.550,1,1,8
2,82979,3,Auto,840,Member,NonAffiliate,AD,44591,0.03200,0.03200,1,0,0.550,0,1,
6,61202,4,HomeImprovement,683,Member,NonAffiliate,AI,17447,0.05063,0.05063,0,1,0.000,0,0,
9,36041,7,DebtConsolidation,620,Member,NonAffiliate,AA,21535,0.05975,0.05975,0,1,0.000,0,0,
4,66712,4,DebtConsolidation,770,Member,NonAffiliate,AG,47549,0.04061,0.04061,1,0,0.550,1,0,7
6,62316,2,DebtConsolidation,705,NonMember,Affiliate,AC,26365,0.04431,0.04431,1,0,0.400,1,1,8
4,87131,7,DebtConsolidation,784,NonMember,NonAffiliate,AG,40294,0.04345,0.04345,1,0,0.450,1,1,3
6,51921,6,Medical,640,Member,Affiliate,AA,10936,0.05235,0.05235,1,0,0.500,0,1,
2,90104,3,DebtConsolidation,830,Member,Affiliate,AG,41852,0.03200,0.03200,1,0,0.500,0,0,
1,83977,6,Medical,809,Member,Affiliate,AH,50505,0.03533,0.03533,1,0,0.500,1,1,10
10,47926,5,HomeImprovement,629,NonMember,Affiliate,AH,14790,0.06021,0.06021,1,0,0.400,1,1,10
6,61035,6,HomeImprovement,674,NonMember,Affiliate,AD,18704,0.05319,0.05319,1,0,0.400,0,1,
8,50054,3,HomeImprovement,676,Member,NonAffiliate,AD,17253,0.05209,0.05209,0,1,0.000,0,0,
5,53928,6,MajorPurchase,689,NonMember,Affiliate,AB,33510,0.04921,0.04921,0,1,0.000,0,0,
4,74143,2,Auto,761,Member,NonAffiliate,AG,45346,0.03821,0.03821,1,0,0.550,0,1,
2,77691,4,HomeImprovement,782,NonMember,Affiliate,AG,36944,0.03641,0.03641,1,0,0.400,0,1,
1,93042,2,Auto,817,NonMember,Affiliate,AE,33603,0.03200,0.03200,1,0,0.400,0,1,
4,69753,2,Auto,735,Member,Affiliate,AE,32301,0.03809,0.03809,1,0,0.500,1,1,2
8,50020,5,MajorPurchase,664,Member,NonAffiliate,AI,17134,0.05559,0.05559,0,1,0.000,0,0,
10,32894,4,HomeImprovement,605,NonMember,Affiliate,AD,9283,0.06013,0.06013,0,1,0.000,0,0,
6,41193,4,MajorPurchase,657,Member,NonAffiliate,AH,35429,0.05363,0.05363,0,1,0.000,0,0,
2,90360,3,MajorPurchase,826,Member,NonAffiliate,AF,50450,0.03200,0.03200,1,0,0.550,0,0,
7,54293,4,HomeImprovement,643,Member,NonAffiliate,AA,28891,0.05239,0.05239,1,0,0.550,1,1,3
7,57128,5,HomeImprovement,668,Member,Affiliate,AF,26479,0.05173,0.05173,0,1,0.000,0,0,
3,75763,4,MajorPurchase,734,Member,NonAffiliate,AC,41955,0.04233,0.04233,1,0,0.550,1,0,1
1,95673,6,MajorPurchase,829,NonMember,NonAffiliate,AC,52288,0.03487,0.03487,1,0,0.450,0,1,
4,72392,5,MajorPurchase,783,Member,NonAffiliate,AG,39099,0.04011,0.04011,0,1,0.000,0,0,
5,51929,2,HomeImprovement,713,NonMember,Affiliate,AE,37621,0.04185,0.04185,1,0,0.400,1,1,4
4,78178,3,DebtConsolidation,770,Member,NonAffiliate,AF,49749,0.03891,0.03891,1,0,0.550,0,1,
2,88020,6,MajorPurchase,830,NonMember,NonAffiliate,AF,52865,0.03617,0.03617,0,1,0.000,0,0,
6,47188,4,Medical,651,NonMember,NonAffiliate,AI,22799,0.05509,0.05509,0,1,0.000,0,0,
2,80434,4,Medical,815,Member,NonAffiliate,AB,32641,0.03375,0.03375,1,0,0.550,1,1,5
10,42920,5,Medical,606,NonMember,NonAffiliate,AI,11524,0.06387,0.06387,0,1,0.000,0,0,
7,59245,2,DebtConsolidation,677,Member,NonAffiliate,AB,37447,0.04867,0.04867,1,0,0.550,1,1,3
1,86068,5,Auto,827,Member,NonAffiliate,AA,33663,0.03200,0.03200,1,0,0.550,0,0,
6,49372,3,DebtConsolidation,690,Member,NonAffiliate,AA,24371,0.04667,0.04667,1,0,0.550,1,1,3
2,70517,3,MajorPurchase,762,Member,NonAffiliate,AC,36618,0.03667,0.03667,0,1,0.000,0,0,
5,66259,5,Auto,753,Member,NonAffiliate,AB,39862,0.04323,0.04323,0,1,0.000,0,0,
2,80781,2,DebtConsolidation,765,NonMember,NonAffiliate,AB,37390,0.03587,0.03587,1,0,0.450,0,1,
2,73082,5,Auto,764,Member,NonAffiliate,AC,46528,0.03901,0.03901,1,0,0.550,1,0,6
8,58274,4,Auto,663,Member,NonAffiliate,AB,35861,0.05207,0.05207,0,1,0.000,0,0,
4,64291,6,HomeImprovement,727,NonMember,Affiliate,AD,27019,0.04585,0.04585,0,1,0.000,0,0,
1,80516,2,Auto,842,Member,NonAffiliate,AH,45409,0.03200,0.03200,1,0,0.550,0,1,
6,68367,3,DebtConsolidation,719,NonMember,NonAffiliate,AI,36346,0.04855,0.04855,1,0,0.450,1,1,3
9,39766,3,Auto,604,NonMember,NonAffiliate,AG,9932,0.05973,0.05973,1,0,0.450,0,0,
4,60648,4,HomeImprovement,697,Member,NonAffiliate,AF,32014,0.04721,0.04721,1,0,0.550,0,1,
10,46962,7,DebtConsolidation,623,NonMember,NonAffiliate,AG,21891,0.06365,0.06365,0,1,0.000,0,0,
6,44866,7,Auto,642,Member,Affiliate,AF,26278,0.05489,0.05489,0,1,0.000,0,0,
7,40665,4,HomeImprovement,653,NonMember,NonAffiliate,AB,23642,0.05389,0.05389,0,1,0.000,0,0,
5,67328,5,DebtConsolidation,742,NonMember,NonAffiliate,AI,30995,0.04643,0.04643,1,0,0.450,0,1,
4,61111,7,DebtConsolidation,688,Member,Affiliate,AI,20501,0.05067,0.05067,0,1,0.000,0,0,
8,35714,7,DebtConsolidation,633,NonMember,NonAffiliate,AE,19133,0.05951,0.05951,0,1,0.000,0,0,
5,65306,3,HomeImprovement,703,Member,NonAffiliate,AI,39707,0.04655,0.04655,1,0,0.550,0,1,
3,58419,4,HomeImprovement,732,Member,NonAffiliate,AF,33202,0.04269,0.04269,1,0,0.550,1,0,7
3,83377,5,HomeImprovement,786,Member,NonAffiliate,AI,36730,0.03991,0.03991,1,0,0.550,1,1,4
6,54687,2,MajorPurchase,678,NonMember,NonAffiliate,AD,22933,0.04983,0.04983,1,0,0.450,1,1,8
2,77583,5,Medical,826,NonMember,Affiliate,AH,50778,0.03437,0.03437,0,1,0.000,0,0,
1,93827,6,HomeImprovement,845,Member,NonAffiliate,AA,43442,0.03200,0.03200,1,0,0.550,0,0,
9,38399,5,HomeImprovement,618,Member,NonAffiliate,AC,31101,0.06015,0.06015,0,1,0.000,0,0,
1,98561,3,Auto,841,NonMember,NonAffiliate,AE,55536,0.03200,0.03200,1,0,0.450,0,1,
2,78211,4,Auto,828,NonMember,NonAffiliate,AD,46599,0.03403,0.03403,1,0,0.450,0,1,
5,69554,7,DebtConsolidation,718,NonMember,NonAffiliate,AA,21271,0.04971,0.04971,1,0,0.450,0,1,
3,67279,7,MajorPurchase,779,NonMember,NonAffiliate,AI,31540,0.04507,0.04507,1,0,0.450,0,0,
1,79863,5,Auto,839,Member,Affiliate,AG,49992,0.03203,0.03203,1,0,0.500,0,0,
8,47935,2,Auto,636,NonMember,NonAffiliate,AG,21068,0.05565,0.05565,0,1,0.000,0,0,
4,63210,4,HomeImprovement,750,NonMember,NonAffiliate,AI,34630,0.04423,0.04423,1,0,0.450,1,1,10
2,84711,6,Medical,835,Member,Affiliate,AI,44476,0.03503,0.03503,1,0,0.500,0,1,
3,72500,7,Auto,743,Member,NonAffiliate,AE,40194,0.04277,0.04277,0,1,0.000,0,0,
2,82417,5,MajorPurchase,772,NonMember,Affiliate,AE,44143,0.03711,0.03711,1,0,0.400,1,0,7
6,56699,3,Medical,696,Member,NonAffiliate,AA,41245,0.04655,0.04655,0,1,0.000,0,0,
5,59770,4,MajorPurchase,726,Member,NonAffiliate,AF,26664,0.04475,0.04475,1,0,0.550,1,1,6
7,52571,4,MajorPurchase,675,Member,NonAffiliate,AB,18378,0.05119,0.05119,0,1,0.000,0,0,
1,90276,4,Auto,809,Member,NonAffiliate,AF,48768,0.03359,0.03359,1,0,0.550,1,0,2
5,76018,4,MajorPurchase,732,NonMember,NonAffiliate,AH,43584,0.04653,0.04653,0,1,0.000,0,0,
3,69522,6,Medical,753,Member,NonAffiliate,AG,33726,0.04383,0.04383,1,0,0.550,1,1,5
5,45124,3,Auto,682,Member,NonAffiliate,AG,23721,0.04757,0.04757,0,1,0.000,0,0,
8,37393,3,Auto,602,NonMember,NonAffiliate,AE,13929,0.05647,0.05647,1,0,0.450,0,1,
10,38771,5,HomeImprovement,636,NonMember,NonAffiliate,AC,26194,0.06045,0.06045,1,0,0.450,1,1,2
4,76928,7,Auto,786,NonMember,NonAffiliate,AF,46914,0.04295,0.04295,1,0,0.450,0,1,
6,47414,2,Auto,653,NonMember,NonAffiliate,AC,31834,0.05103,0.05103,1,0,0.450,1,1,10
1,81471,4,HomeImprovement,832,Member,NonAffiliate,AG,34506,0.03239,0.03239,1,0,0.550,0,0,
3,73923,4,Auto,779,Member,NonAffiliate,AA,45260,0.03771,0.03771,0,1,0.000,0,0,
3,70941,3,DebtConsolidation,770,NonMember,NonAffiliate,AB,30954,0.03807,0.03807,1,0,0.450,0,0,
4,73902,3,Medical,725,Member,NonAffiliate,AH,43069,0.04333,0.04333,0,1,0.000,0,0,
8,48031,5,HomeImprovement,638,Member,NonAffiliate,AH,25562,0.05865,0.05865,1,0,0.550,0,1,
7,52309,5,MajorPurchase,656,Member,NonAffiliate,AI,31839,0.05623,0.05623,0,1,0.000,0,0,
1,84350,4,HomeImprovement,825,Member,NonAffiliate,AE,54676,0.03200,0.03200,1,0,0.550,1,0,9
1,94599,6,HomeImprovement,824,NonMember,Affiliate,AB,49286,0.03283,0.03283,1,0,0.400,0,1,
9,37255,4,Medical,628,Member,Affiliate,AG,33058,0.05649,0.05649,0,1,0.000,0,0,
3,77326,6,MajorPurchase,774,NonMember,NonAffiliate,AA,42074,0.04111,0.04111,1,0,0.450,1,1,10
4,63236,4,Medical,712,Member,NonAffiliate,AE,40273,0.04369,0.04369,1,0,0.550,0,0,
1,91436,4,DebtConsolidation,807,Member,NonAffiliate,AC,44581,0.03329,0.03329,1,0,0.550,0,1,
